"Trcid";"Title";"Shortdescription";"Longdescription";"Calendarsummary";"TitleEN";"ShortdescriptionEN";"LongdescriptionEN";"CalendarsummaryEN";"Types";"Ids";"Locatienaam";"City";"Adres";"Zipcode";"Latitude";"Longitude";"Urls";"Media";"Thumbnail";"Datepattern_startdate";"Datepattern_enddate";"Singledates";"Type1";"Lastupdated";
"e73686cc-8a17-409a-bfe0-7414582cd597";"De Oude Veiling";"De Oude Veiling, in het centrum van Aalsmeer, biedt regelmatig cultuur aan in de vorm van onder andere livemuziek, theater en exposities.   ";"De Oude Veiling is opgericht in 1912 als eerste Aalsmeerse veiling en biedt vandaag de dag onderdak aan een sfeervol caf&eacute: met terras, en op de eerste verdieping twee mooi ingerichte ruimtes die op dit moment alleen beschikbaar zijn voor groepen, zoals: <div>Vergaderingen</div> <div>Lezingen, presentaties, informatiebijeenkomsten</div> <div>Offici&euml:le gebeurtenissen</div> <div>Culturele activiteiten: toneeluitvoeringen, tentoonstellingen, muziekuitvoeringen, oefenruimte voor dit soort activiteiten</div> <div><br /> </div>";"";"De Oude Veiling";"";"";"";",";"3.3.1,4.3.5";"De Oude Veiling";"AALSMEER";"Marktstraat 19";"1431 BD";"52,2680740";"4,7493380";"http://www.deoudeveiling.nl";"https://media.iamsterdam.com/ndtrc/Images/20110429/1e72f1a4-5a70-4d90-aedb-2617b37f090a.jpg,https://media.iamsterdam.com/ndtrc/Images/e7/e73686cc-8a17-409a-bfe0-7414582cd597/985599f2-e01c-408f-adca-c8db45c809af.jpg";"https://media.iamsterdam.com/ndtrc/Images/e7/e73686cc-8a17-409a-bfe0-7414582cd597/985599f2-e01c-408f-adca-c8db45c809af.jpg";"";"";"";"";"2016-03-29 15:18:48";
"21242584-be68-477c-bf5f-f01721523b47";"Barney?s Uptown";"Barney´s Uptown in de Haarlemmerstraat heeft een heel andere insteek dan de tegenoverliggende naamgenoot Barney´s.";"Bij de laatste is het vooral cannabis wat de klok slaat, terwijl bij de Uptownvariant een bar met dj en eetmogelijkheden is gecre&euml:erd. Barney Uptown is wel echt een tent voor toeristen: de prijzen zijn aan de hoge kant en je kunt hier merchandise kopen met het Barney&acute:s zonnetjeslogo erop. Dat neemt niet weg dat buurtbewoners hier regelmatig komen voor het champagneontbijt, de goede muziekinstallatie of smakelijke cocktails.";"";"Barney?s Uptown";"Barney´s Uptown in the Haarlemmerstraat is something completely different than its namesake on the other side of the street.";"The latter Barney&acute:s offers, for the most part, cannabis, whereas the Uptown variant is a bar where one can eat. Barney&rsquo:s Uptown is, however, a bit of a tourist trap: the prices are on the high side and there is Barney&acute:s merchandise available carrying its sunshine logo. Nevertheless, the locals do tend to turn up regularly for the champagne breakfast, good tunes and mean cocktails.";"";"";"3.3.1";"Barney?s Uptown";"AMSTERDAM";"Haarlemmerstraat 105";"1013 EW";"52,3807350";"4,8906220";"";"";"";"";"";"";"";"2015-08-03 14:56:10";
"104b4ee7-dccc-4688-a386-9f3833d1ac25";"Bar Americain";"Bar Americain is helemaal ge-restyled en daardoor nóg populairder onder de Amsterdammers.";"Tevens nog steeds een hot-spot voor sterren uit binnen- en buitenland. Een ideale plek dus voor VIP-spotting onder het genot van een 'award-winning' cocktail.";"";"Bar Americain";"The bar of the stunning art deco American Hotel on the Leidseplein is not quite so chic as most hotel bars, in fact it?s a bit naf.";"Nevertheless, sometimes world celebrities turn up, and the walls are hung with photos to prove it. The likes of Lenny Kravitz, ZZ Top and Eric Clapton have all passed by for a drink. It is also crowded with business people, hotel guests and Amsterdam residents drinking the specialty of the house: cocktails. During the summer they have a great terrace in front, facing a stone fountain.";"";"";"3.3.1";"Bar Americain";"AMSTERDAM";"Leidsekade 97";"1017 PN";"52,3638290";"4,8809910";"http://www.edenamsterdamamericanhotel.com/nl/restaurant.aspx";"https://media.iamsterdam.com/ndtrc/Images/20120521/85d4e150-76b5-4def-b09d-09371c1bca04.jpg,https://media.iamsterdam.com/ndtrc/Images/20120521/c0dff4df-13b4-497d-a999-e9dfb285b089.jpg";"https://media.iamsterdam.com/ndtrc/Images/20120521/85d4e150-76b5-4def-b09d-09371c1bca04.jpg";"";"";"";"";"2015-06-23 10:08:59";
"656bbe2e-3acb-4605-ba98-ce493e97e8f7";"restaurant BIHP";"BIHP (spreek uit Bip) op de Keizersgracht is een plek met internationale allure. Of dat nu komt door de hotelgasten die de zaak frequenteren, Hotel The Dylan ligt aan de overkant, of door de moderne inrichting en minimalistische kunst aan de muur, is niet helemaal duidelijk.";"In ieder geval zitten de tafeltjes elke avond vol. De gerechten worden met pure ingredi&euml:nten bereid en vari&euml:ren van een terrine van witvis tot een gemarineerde lamsrump. Voor wie geen genoeg van de kunst kan krijgen: beneden in de kelder is een galerie.";"";"restaurant BIHP";"BIHP (pronounced Bip) in the Keizersgracht is a place with international allure. Hard to say why, but it could be because of its popularity with the hotel guests from Hotel The Dylan opposite or maybe because of the modern decor and minimalist art on the walls.";"Anyway, every night the tables are full. The food is prepared with pure ingredients and varies from a terrine of whitefish to marinated lamb. For art lovers, there is a gallery in the basement.";"";",";"3.1.1,3.3.1";"BIHP";"AMSTERDAM";"Keizersgracht 335";"1016 EG";"52,3692520";"4,8849400";"http://www.bihp.nl/";"https://media.iamsterdam.com/ndtrc/Images/20120521/7ddd0d5a-3140-4252-9497-08fdd8a37488.jpg";"https://media.iamsterdam.com/ndtrc/Images/20120521/7ddd0d5a-3140-4252-9497-08fdd8a37488.jpg";"";"";"";"";"2015-06-23 10:08:59";
"3c7c97d3-edfa-44bb-88c9-a1667442b48e";"Arc - tijdelijk gesloten";"In de Reguliersdwarsstraat - de belangrijkste gay straat van de stad ? vind je bar/restaurant Arc.  Deze kleurrijke tent trekt een gemengd publiek van hippe hetero's en homo's die cocktails komen drinken, luxe fingerfood snacken, uitgebreid dineren of later op de avond dansen op de muziek van een dj. En dat alles in een indrukwekkend high tech interieur met discobollen en projecties.  Het interieur is ontworpen door de bekende interieurarchitect Eric Kuster.";"";"";"Arc - temporarily closed";"In the Reguliersdwarsstraat ? which is Amsterdam?s most prominent gay street- is bar/restaurant Arc. This colourful rendezvous attracts a mixed bunch of both hip straights and gays who come for the cocktails, luscious fingerfoods, fine dining or, later in the evening, to dance to the deejays. And all this takes place in an impressive high tech decor with mirrored disco balls and projections.";"";"";",";"3.1.1,3.3.1";"Arc - tijdelijk gesloten";"AMSTERDAM";"Reguliersdwarsstraat";"1017 BM";"52,3661890";"4,8921870";"";"https://media.iamsterdam.com/ndtrc/Images/20120521/033af708-d81e-4aac-bbde-d1073a616dd1.jpg";"https://media.iamsterdam.com/ndtrc/Images/20120521/033af708-d81e-4aac-bbde-d1073a616dd1.jpg";"";"";"";"";"2015-06-23 10:08:59";
"db8f0a76-1806-4af8-8ca6-69222e554847";"Bar Waldorf";"Bar Waldorf in de Jordaan is een belangrijke pleisterplaats voor creatieve Amsterdammers. Het interieur van de pijpenla is kneuterig gezellig met behang, schemerlampen en Perzische kleedjes op tafel, maar oogt toch modern. Eyecatcher in de zaak is de enorme foto van een besneeuwd Neu Schwanstein, het slot van de gestoorde Beierse koning Ludwig. De Italiaanse keuken is verrassend goed en betaalbaar.";"";"";"Bar Waldorf";"Bar Waldorf in the Jordaan district is a major port of call for creative Amsterdam residents. The interior of the long narrow room is deliciously snug with its wallpaper, standard lamps and Persian rugs covering the tables, but nevertheless the feel is modern. An enormous photograph of a snow-clad Neu Schwanstein- the castle belonging to the mad Bavarian King Ludwig- dominates the room. The Italian food is surprisingly good and inexpensive to boot.";"";"";",";"3.1.1,3.3.1";"Bar Waldorf";"AMSTERDAM";"Elandsgracht 2";"1016 TV";"52,3702880";"4,8822950";"";"";"";"";"";"";"";"2015-06-23 10:08:59";
"c611f65a-b109-4bb1-9dbd-0a77e61c83bf";"Brix";"Brix Food ?N Drinx in de Wolvenstraat heeft een eigentijds designinterieur.";"De bakstenen (brix!) muren zijn afgekrabd, de meubels zijn modern en achterin staan su&egrave:de banken en worden filmklassiekers geprojecteerd. Je eet hier kleine voorgerechtjes als pekingeend pannenkoekjes, oesters en beef sashimi. Je buikje rond eten is niet het belangrijkste bij Brix: je komt er voor de sfeer, muziek en drank. De jazzy klanken worden op vrijdag door een dj uitgezocht, meerdere avonden per week zelfs door een live band geproduceerd.";"";"Brix";"Brix Food ?N Drinx in the Wolvenstraat has a contemporary design decor.";"The brick (brix!) walls have been stripped down, the furniture is modern and at the back are suede settees in a space where old film classics are projected. You can get small starters such as Peking duck pancakes, oysters and beef sashimi. Eating yourself silly isn&rsquo:t what Brix is about, though: here you come for the atmosphere, the music and the drinking. On Fridays, the jazzy sounds are selected by a deejay and several evenings in the week they have live bands.";"";"";"3.3.1";"Brix";"AMSTERDAM";"Wolvenstraat 16";"1016 EP";"52,3702850";"4,8857890";"http://www.cafebrix.nl/";"https://media.iamsterdam.com/ndtrc/Images/20120521/d0a35641-98d9-433d-9d3f-c5a8c257a18b.jpg";"https://media.iamsterdam.com/ndtrc/Images/20120521/d0a35641-98d9-433d-9d3f-c5a8c257a18b.jpg";"";"";"";"";"2015-06-23 10:08:59";
"a030258b-4451-4882-8972-f6c0124e1738";"Bubbles & Wines";"Amsterdam kent vele bars en kroegen, maar er zijn er maar weinig waar je een behoorlijk glas wijn kunt drinken. Lang leve de wijnbar!";"Bij Bubbles &amp: Wines, een strakke, donkere pijpenla op de Nes, kun je flink losgaan. Eenenvijftig soorten per glas en honderdtachtig per fles. Voor wie door de bomen het bos niet ziet en wil proeven serveren ze hier flights, drie verschillende halve glaasjes wijn van eenzelfde druivensoort. Daarbij smaken de Iranese kaviaar, terrine van ganzenlever of Franse kazen ongetwijfeld voortreffelijk.";"";"Bubbles & Wines";"Amsterdam has its fair share of bars and pubs but there are just a chosen few where you can get a decent glass of wine. Long live the wine bar!";"Bubbles &amp: Wines is a neat, dark, long, narrow room in the Nes. Ordered by glass, there are 51 sorts of wine: ordered by the bottle, 180. For those overwhelmed by the choice and would just like a taste, they serve flights: half full glasses of three different sorts of wine all from the same grape. This makes the caviar from Iran, the terrine of goose liver and the French cheese taste that much more luscious.";"";"";"3.3.1";"Bubbles & Wines";"AMSTERDAM";"Nes 37";"1012 KC";"52,3716290";"4,8936720";"http://www.bubblesandwines.com/";"https://media.iamsterdam.com/ndtrc/Images/20120521/b368a108-3195-4956-a4c5-1d143cefa14f.jpg";"https://media.iamsterdam.com/ndtrc/Images/20120521/b368a108-3195-4956-a4c5-1d143cefa14f.jpg";"";"";"";"";"2015-06-23 10:08:59";
"830af592-0281-4274-86cd-846478c17fa9";"Café ?t Smalle";"Café ?t Smalle aan de Egelantiersgracht was in 1780 een destilleerderij, daarna schijnt er van alles in gezeten te hebben, waaronder een ijzerhandel.";"Het is een mooi oud caf&eacute: met houten lambrisering, entresol, bar en houten vaten boven die bar. Het bijzonder mooie terras aan het water zit met mooi weer altijd bomvol: binnen wordt de ruimte van dit oer-Amsterdamse caf&eacute: niet gevuld met muziek, maar met gezellig geroezemoes.";"";"Café ?t Smalle";"The famous Pieter Hoppe opened his liqueur distillery here in around 1780. It's a lovely old pub with wood panelling, mezzanine bar and wooden barrels over the bar. There is a particularly beautiful waterside terrace that?s always packed when the weather is good.";"";"";"";"3.3.1";"Café ?t Smalle";"AMSTERDAM";"Egelantiersgracht 12";"1015 RL";"52,3767220";"4,8841340";"http://www.t-smalle.nl/";"https://media.iamsterdam.com/ndtrc/Images/83/830af592-0281-4274-86cd-846478c17fa9/796c5d52-90f8-4f89-978a-3b8a1a5a3fc6.jpg,https://media.iamsterdam.com/ndtrc/Images/83/830af592-0281-4274-86cd-846478c17fa9/7f40ae24-cf1d-4c76-9cc2-7274433a9b2e.jpg";"https://media.iamsterdam.com/ndtrc/Images/83/830af592-0281-4274-86cd-846478c17fa9/796c5d52-90f8-4f89-978a-3b8a1a5a3fc6.jpg";"";"";"";"";"2015-09-30 13:41:28";
"18d26b5d-b120-4b00-aeca-c23bc3243968";"Du Cap";"Du Cap is een buurtcafé/restaurant in Amsterdam Oud West. Bij Du Cap kun je terecht voor ontbijt, lunch en diner, met Mediterraanse gerechten als steenovenpizza?s en vlees of vis van de grill. Het is een populaire plek in de zomer met een van de grootste terrassen in de buurt.";"";"ma-do: 09:00 - 01:00 uur vr, za: 09:00 - 03:00 uur zo: 09:00 - 01:00 uur";"Du Cap";"Du Cap is a neighbourhood café and restaurant in Amsterdam?s Oud West district. Open for breakfast, lunch and dinner, Du Cap offers simple, Mediterranean-influenced dishes like stone-oven pizzas and grilled meat or fish. It?s a popular hangout in summer, with one of the area?s largest outdoor terraces.";"";"Mo -Th : 09:00 - 01:00 hour Fr , Sa : 09:00 - 03:00 hour Su: 09:00 - 01:00 hour";"";"3.3.1";"Du Cap";"AMSTERDAM";"Kwakersplein 2 H";"1053 TZ";"52,3690670";"4,8703150";"http://www.du-cap.nl/";"https://media.iamsterdam.com/ndtrc/Images/20120521/f4ffe428-c55b-46a2-970d-0bb610b9f2cf.jpg";"https://media.iamsterdam.com/ndtrc/Images/20120521/f4ffe428-c55b-46a2-970d-0bb610b9f2cf.jpg";"21-05-2012";"";"";"";"2016-04-03 10:35:55";
"c1628ff0-bcd5-428d-a9ea-0566794a126d";"Café Bolle Jan";"Een oer-Amsterdams café in hartje centrum gerund door de dochter van Bolle Jan, ook wel bekend om zijn beroemde zoon René Froger.";"";"";"Café Bolle Jan";"";"";"";"";"3.3.1";"Café Bolle Jan";"AMSTERDAM";"Korte Reguliersdwstr 3";"1017 BH";"52,3661150";"4,8955410";"http://www.cafebollejan.nl/";"";"";"";"";"";"";"2015-06-23 10:08:59";
"dfa0526c-7fb1-4ce1-9a2e-206e84dd8104";"Café Chris";"Café Chris werd in 1624 geopend voor de bouw van de nabijgelegen Westerkerk: de bouwvakkers van de kerk werden geronseld en betaald in de kroeg.";"Het pandje met de trapgevel was een van de eerste stenen gebouwen in de straat en huisvest nu een van de meest authentieke caf&eacute:s van de stad. Donkerbruin hout, een prominent biljart en pullen aan het plafond. Grote trekpleister is de spoelbak met doortrekker van de heren-wc middenin het caf&eacute:.";"";"Café Chris";"Café Chris opened its doors in 1624 as a beer house, and as such is the oldest café in the Jordaan.";"Locals pop in for a game of billiards. The story goes that builders working on the nearby Westertoren came to collect their pay in the caf&eacute:. Unique to the interior: lack of space meant the toilet cistern was placed outside of the toilet area.";"";"";"3.3.1";"Café Chris";"AMSTERDAM";"Bloemstraat 42";"1016 LC";"52,3742530";"4,8815430";"http://www.cafechris.nl/";"https://media.iamsterdam.com/ndtrc/Images/df/dfa0526c-7fb1-4ce1-9a2e-206e84dd8104/7e57ba7d-4b07-40ea-bf22-c07dacec70c9.jpg";"https://media.iamsterdam.com/ndtrc/Images/df/dfa0526c-7fb1-4ce1-9a2e-206e84dd8104/7e57ba7d-4b07-40ea-bf22-c07dacec70c9.jpg";"";"";"";"";"2015-09-30 15:01:38";
"11108fc9-a6ab-426b-bafc-d60f87af449a";"Café Cuba";"Op de gezellige Nieuwmarkt zit Café Cuba, een bar in Caribische sfeer.";"Een muurschildering in stemmige aardetinten, roodbruine tegelvloer, rieten stoelen, veel hout en verkoelende fans tegen het plafond, dragen daaraan bij. Tel daar drankjes als Corona, zonnige cocktails en luide salsamuziek bij op en het feest is compleet. Studenten, toeristen en buurtbewoners feesten hier tot in de late uurtjes.";"";"Café Cuba";"On the charming Nieuwmarkt is Café Cuba?a cosy bar with a Caribbean vibe.";"The decor is made up of an atmospheric mural in earthy colours, rusty-brown tiles on the floor, wicker chairs, lots of wood and big ceiling fans. Drinks like Corona&rsquo:s, sunny cocktails and the hip-shaking sounds of salsa music complete the picture. Students, tourists and locals party here into the wee hours.";"";"";"3.3.1";"Café Cuba";"AMSTERDAM";"Nieuwmarkt 3";"1011 JP";"52,3726710";"4,9010220";"http://www.cafecuba.nl/";"";"";"";"";"";"";"2016-04-03 10:33:07";
"81b5d4fd-7792-4592-b06b-7208f4fcdd84";"Café Bédier";"Café Bédier was een van de eerste gezellige kroegen in Amsterdam Zuid. Het is een bruin café met frisse mensen en een prima eetcafémenukaart. Naast buurtbewoners komen daar ook makelaars, reclamemensen en advocaten van in de buurt liggende kantoren op af. ?s Zomers is er een groot terras in de zon, 's winters zit je lekker knus aan de houten tafeltjes met waxinelichtjes. De zogenaamde ?vrimibo? (vrijdagmiddagborrel) in Bédier is inmiddels legendarisch.";"";"";"Café Bédier";"Café Bédier was the first really pleasant local café in Amsterdam Zuid (South). It is a 'brown café' with a bright bunch of customers and a first class bistro menu. As well as locals, it gets filled with estate agents, media people and lawyers from the neighbouring offices. In the summer, there is a big terrace in the sun and in winter it is cosy inside with wooden tables and little candles. The so-called ?vrimibo? (Friday afternoon drink with colleagues) in Bédier has become something of a legend.";"";"";"";"3.3.1";"Café Bédier";"AMSTERDAM";"Sophialaan 36";"1075 BS";"52,3524780";"4,8566130";"";"";"";"";"";"";"";"2016-04-03 10:38:00";
"a5689666-f3d8-44a9-8ed7-ff202a65c3c7";"Café De Pels";"Je hebt er maar een paar van in de stad: cafés die als vast honk voor de borrelende intellectuele of creatieve garde fungeren.";"Caf&eacute: de Pels in een van de Negen Straatjes is zo&rsquo:n plek. Hier ontstaan hele romans, komen columns tot leven, worden grappen uitgeprobeerd, wordt schaamteloos geflirt en vruchtbaar gediscussieerd. De muren hangen vol kunst, vaak door de klanten zelf geproduceerd.";"";"Café De Pels";"They are quite scarce: small bars that are the scene of the intellectual and creative spirits.";"Caf&eacute: de Pels in the Nine Streets, is one of them. This is where novels, columns, and comedy is born. The walls are filled with art, often made by the guests themselves.";"";"";"3.3.1";"Café De Pels";"AMSTERDAM";"Huidenstraat 25";"1016 ER";"52,3689280";"4,8853110";"http://cafedepels.nl/";"https://media.iamsterdam.com/ndtrc/Images/20120521/ae8e7bd0-4f9f-4bc6-ac16-92cdd5291bcc.jpg";"https://media.iamsterdam.com/ndtrc/Images/20120521/ae8e7bd0-4f9f-4bc6-ac16-92cdd5291bcc.jpg";"";"";"";"";"2015-09-25 13:46:00";
"00cd4558-abab-4056-a6a8-661796f2abba";"Café de Sluyswacht";"Café de Sluyswacht zit in het historische Sluyswachterhuisje, een scheef, schattig huisje uit 1695 in de Jodenbreestraat.";"Vroeger was dit natuurlijk het huis van de sluiswacht, later zat hier een ijzerhandel en pas sinds een jaar of twintig is het een caf&eacute:. Naast wat vaste gasten op leeftijd, wemelt het hier ook van de studenten. De inrichting is zoals je zou verwachten: een oude stenen vloer, houten bankjes en lambrisering, een plafond met balken en luiken bij de ramen. Historisch Amsterdam op z&rsquo:n best.";"";"Café de Sluyswacht";"Café de Sluyswacht is in the historical Sluyswachterhuisje (lockhouse): an adorably wonky little house dating from 1695 in the Jodenbreestraat.";"Once upon a time this was the lockmaster&rsquo:s house, which later became a hardware shop, and for the last twenty years it has been a caf&eacute:. The crowd is an amusing mix of elderly regulars and hoards of students. As you&rsquo:d expect, inside there is an old stone floor, wooden benches and wooden panelling, a ceiling with beams and shuttered windows. Historical Amsterdam in full glory.";"";"";"3.3.1";"Café de Sluyswacht";"AMSTERDAM";"Jodenbreestraat 1";"1011 NG";"52,3695870";"4,9014410";"http://www.sluyswacht.nl/";"https://media.iamsterdam.com/ndtrc/Images/00/00cd4558-abab-4056-a6a8-661796f2abba/5669c54b-c12d-4e7e-92ad-5a94566e61a4.jpg,https://media.iamsterdam.com/ndtrc/Images/00/00cd4558-abab-4056-a6a8-661796f2abba/f91bd0ba-9eb6-4c92-9adb-f42a25d39623.jpg";"https://media.iamsterdam.com/ndtrc/Images/00/00cd4558-abab-4056-a6a8-661796f2abba/f91bd0ba-9eb6-4c92-9adb-f42a25d39623.jpg";"";"";"";"";"2016-04-03 10:33:07";
"816ac37a-bfde-42f7-a496-71a74bfd8e67";"Café Diep";"Café Diep op de Nieuwezijds Voorburgwal heeft geen strak interieurtje of fingerfood.";"Toch heeft het caf&eacute: al jaren een onweerstaanbare aantrekkingskracht op de trendsettende Amsterdammer. Van flitsende creatief tot alternatieve kunstenaar. Het interieur is een beetje smoezelig en het is er donker, als een modern bruin caf&eacute:. Aan de muziek wordt veel aandacht besteed door barpersoneel of dj&rsquo:s. Altijd anders, apart maar toch toegankelijk: van Depeche Mode tot Frank Sinatra.";"";"Café Diep";"Café Diep on the Nieuwezijds Voorburgwal does not have a minimalist decor or fingerfood.";"Nevertheless, for years this caf&eacute: has had an irresistible attraction for the trend-setting Amsterdammers whether it&rsquo:s the stylish designer types or counterculture artists. It&rsquo:s rather dark and quaint: a sort of contemporary &lsquo:brown caf&eacute:&rsquo:. The bar staff and DJs supply the music: always something unusual ranging from Depeche Mode to Frank Sinatra.";"";"";"3.3.1";"Café Diep";"AMSTERDAM";"Nieuwezijds Voorburgwal 256";"1012 RS";"52,3718840";"4,8904910";"";"";"";"";"";"";"";"2015-06-23 10:08:59";
"d5fd55ce-4c1a-4ee3-9629-e1117020c8eb";"Café Eijlders";"Al sinds 1940 is Café Eijlders een begrip in Amsterdam.";"Het caf&eacute:, om de hoek van het Leidseplein, is een toonbeeld van ouderwetse gezelligheid en ongekende service. Hier zitten intellectuelen van alle leeftijden in een tijdloos interieur. Op zondagavond worden gedichten voorgedragen, er zijn maandelijkse exposities en op woensdagavond zijn er jamsessies. Een groter contrast met de tegenoverliggende happening club Jimmy Woo is haast niet denkbaar.";"";"Café Eijlders";"Café Eijlders has been synonymous with Amsterdam since 1940.";"The caf&eacute:, located around the corner from the Leidseplein, is a paragon of old-fashioned comfort and impeccable service. Intellectuals of all ages populate its timeless interior. There are monthly exhibitions, poetry recitals on Sunday evenings and jam sessions Wednesday evenings. A bigger contrast to the in-club Jimmy Woo opposite one cannot imagine.";"";"";"3.3.1";"Café Eijlders";"AMSTERDAM";"Korte Leidsedwarsstraat 47";"1017 PW";"52,3647470";"4,8825720";"http://www.eijlders.nl/";"";"";"";"";"";"";"2015-06-23 10:08:59";
"6d0f1caa-1203-4477-9da9-032b5a303951";"Graves";"In de pittoreske Gravenstraat zit Graves: een Frans georiënteerd café/restaurant.";"De grote zaak is erg sfeervol door de off white muren, kroonluchters en het enorm hoge plafond (ooit stonden in deze ruimte de drukpersen van een uitgeverij). Je kunt hier onder andere kiezen uit meerdere soorten wijn per glas en een fijne selectie cocktails. Op de menukaart prijken classics als eendenlever, kreeftenbisque en fines de claires.";"";"Graves";"Graves is in the picturesque Gravenstraat: a French style café-restaurant.";"This airy space is extremely atmospheric with its off white walls, chandeliers and enormously high ceiling (once upon a time it was full of a publisher&rsquo:s printing presses). Among the many choices here are a range of wines that can be ordered by the glass and a fine selection of cocktails. There are classics on the menu such as duck&rsquo:s liver, lobster bisque and fines de claires.";"";"";"3.3.1";"Graves";"AMSTERDAM";"Gravenstraat 10";"1012 NM";"52,3742840";"4,8927010";"http://www.cafegraves.nl/";"";"";"";"";"";"";"2016-02-05 17:10:33";
"fe94db36-88b5-4002-a03e-dbe56fe07562";"Café Gruter";"Café Gruter aan de Willemsparkweg doet al jaren dienst als buurtkroeg en na het werk borreltent.";"Het is hier altijd druk en ongedwongen, mede door het eenvoudige en wat smoezelige interieur. Met houten tafels en stoelen, een grote serre en &lsquo:cultuurposters&rsquo: aan de muren. Bij de Gruter geen hippe drankjes of cocktailbar, het caf&eacute: is volledig tijdloos. Het is een echte Oud-Zuid kroeg, dat wil zeggen een tent voor makelaars, reclamemensen, advocaten en professoren. Op mooie dagen zitten zij op het gezellige terras met een biertje en portie bitterballen.";"";"Café Gruter";"Café Gruter on the Willemsparkweg has been a local watering hole for the after work crowd for years.";"It is always busy: and rather informal with a simple and somewhat dingy interior of wooden tables and chairs, big sun lounge and &lsquo:culture posters&rsquo: on the walls. No fashionable drinks or cocktail bar at Gruter&mdash:the caf&eacute: is completely traditional. It is a genuine &lsquo:Oud-Zuid&rsquo: (Old South district) pub: with a crowd of estate agents, media people, lawyers and academics. When the weather is nice, everybody sits outside on the big terrace with beer and snacks.";"";"";"3.3.1";"Café Gruter";"AMSTERDAM";"Willemsparkweg 73-75";"1071 GT";"52,3571170";"4,8750430";"http://cafegruter.com/";"https://media.iamsterdam.com/ndtrc/Images/20120521/f1790863-0523-4964-ba7e-30dd682796b6.jpg";"https://media.iamsterdam.com/ndtrc/Images/20120521/f1790863-0523-4964-ba7e-30dd682796b6.jpg";"";"";"";"";"2016-04-03 10:37:59";
"b72547a6-b533-41a9-bac2-12e122c20d92";"Café Kadijk";"Het idee achter Café Kadijk was dat je er kunt drinken en dan later eventueel ook Indonesische hapjes kunt bestellen.";"Een bekende Amsterdamse eetrecensent gaf Caf&eacute: Kadijk een zeer goede beoordeling en sindsdien komt een groot deel van de klandizie speciaal voor de kookkunsten. Dat maakt het publiek rond etenstijd wat ouder, maar later op de avond komen ook de jonge buurtbewoners binnenwandelen. De sfeer is aangenaam door de knusse inrichting en vriendelijke bediening. En dan te bedenken dat ze &lsquo:s zomers ook nog een groot terras hebben met fraai uitzicht op de ophaalbrug.";"";"Café Kadijk";"The concept behind Café Kadijk is drinks and Indonesian snacks.";"A well-known Amsterdam restaurant critic gave Caf&eacute: Kadijk a raving review and, since then, the place is bustling with people coming to sample the brilliant food. Dinnertime sees a somewhat older clientele and later in the evening the young locals turn up. The cosy decor and friendly service give a really pleasant vibe. During the summer they have a big terrace with a great view of the lift bridge.";"";"";"3.3.1";"Café Kadijk";"AMSTERDAM";"Kadijksplein 5";"1018 AB";"52,3700960";"4,9121370";"http://www.cafekadijk.nl/";"";"";"";"";"";"";"2016-04-03 10:29:37";
"eb39dcb0-ca92-47a9-a0b6-0a6da58d6364";"Café Kale";"Café Kale - vernoemd naar de kalende schedel van de eigenaar ? is een no-nonsense café op de Weteringschans.";"Een foto van de kale Kojak hangt in de zaak, net als een filmposter van Fellini&rsquo:s La Dolce Vita. Verder staan er oude houten tafels, stoelen en barkrukken en een schoolbord waarop elke dag de menukaart wordt geschreven. Maar Caf&eacute: Kale is eigenlijk vooral populair vanwege het geweldige terras op het Zuiden. Daar wordt door in de buurt werkende mensen, jongelui en toeristen flink geborreld.";"";"Café Kale";"Café Kale- named after the bold head of the owner- is a no-nonsense café on the Weteringschans.";"Wooden furniture and a blackboard on which the menu is written. Also popular because of its great terrace facing South.";"";"";"3.3.1";"Café Kale";"AMSTERDAM";"Weteringschans 267";"1017 XJ";"52,3595030";"4,8973950";"http://www.cafekale.nl/";"";"";"";"";"";"";"2015-06-23 10:08:59";
"11264d25-e21d-4e90-89e2-a2b842b7e76a";"Café Kobalt";"Café Kobalt, vlakbij het Centraal Station, is alleen al bijzonder door het pand waarin het huist.";"Het grachtenpand is uit 1603, heeft een houten skeletbouw en is de breedste trapgevel van het Singel. Het grote caf&eacute: heeft een dinerkaart met gerechten als kalfstartaar en zeeduivelfilet, maar ook tapas, lunch en ontbijt. Elke vrijdagavond verandert Kobalt vanaf tien uur in een club en is er een dj: op zondagmiddag is er vanaf vijf uur live jazz.";"";"Café Kobalt";"Café Kobalt, near Central Station, is primarily special because of the building in which it houses.";"It is a canal house from 1603, with a wooden skeleton build, and the broadest stairs of the Singel. It serves breakfast, lunch and dinner. Every Friday night Kobalt becomes a club with dj and on Sunday there's live jazz from around 5pm.";"";"";"3.3.1";"Café Kobalt";"AMSTERDAM";"Singel 2a";"1013 GA";"52,3784010";"4,8939520";"http://www.cafekobalt.nl/";"";"";"";"";"";"";"2016-04-03 10:34:45";
